geneSet,NES,FDR,Function,Datatype
R-HSA-111458,0.9998504024298459,0.8270437375442131,Reactome,PHG197CTCdt
R-HSA-9627069,0.9998504024298459,0.8270437375442131,Reactome,PHG197CTCdt
R-HSA-202131,0.99833071326899803,0.82826266516065605,Reactome,PHG197CTCdt
R-HSA-2132295,0.99874104625653004,0.8286468557439667,Reactome,PHG197CTCdt
R-HSA-69242,0.99466759858884002,0.8293776948148412,Reactome,PHG197CTCdt
R-HSA-72731,0.9967011577323328,0.8298304963249501,Reactome,PHG197CTCdt
R-HSA-2408508,0.9950239892145475,0.8298883213177051,Reactome,PHG197CTCdt
R-HSA-9819196,0.9971774132866094,0.8299695534141924,Reactome,PHG197CTCdt
R-HSA-179812,0.99546371803884115,0.8301255384057543,Reactome,PHG197CTCdt
R-HSA-1234158,0.9957291868397108,0.8308921065193482,Reactome,PHG197CTCdt
R-HSA-3858494,-1.005086482,0.83112031723314705,Reactome,PHG197CTCdt
R-HSA-512988,-1.007193263,0.8316013517769519,Reactome,PHG197CTCdt
R-HSA-174403,-1.007778148,0.8316256922335652,Reactome,PHG197CTCdt
R-HSA-9006335,0.99319756252906299,0.8317346854200784,Reactome,PHG197CTCdt
R-HSA-174048,-1.006325689,0.8323657062021699,Reactome,PHG197CTCdt
R-HSA-1169091,0.9923542293280629,0.8325819828760964,Reactome,PHG197CTCdt
R-HSA-8956319,-1.005114228,0.8327266954202033,Reactome,PHG197CTCdt
R-HSA-373080,-1.007830927,0.8332140104822745,Reactome,PHG197CTCdt
R-HSA-164378,-1.005345506,0.8336232281021909,Reactome,PHG197CTCdt
R-HSA-3656534,0.9898916046680927,0.8362836862578975,Reactome,PHG197CTCdt
R-HSA-5658442,-1.001451131,0.8363136088138815,Reactome,PHG197CTCdt
R-HSA-9013404,0.99020959378552698,0.8368659191393246,Reactome,PHG197CTCdt
R-HSA-5250941,-1.002461022,0.8369442153938985,Reactome,PHG197CTCdt
R-HSA-375280,-1.001512387,0.8378074588481449,Reactome,PHG197CTCdt
R-HSA-8963743,-1.000071676,0.83863731044053802,Reactome,PHG197CTCdt
R-HSA-5218920,0.9884023216805613,0.8389933189145622,Reactome,PHG197CTCdt
R-HSA-983705,0.98608058282831901,0.8392738703497803,Reactome,PHG197CTCdt
R-HSA-6802948,0.9874511633390591,0.8401574739482339,Reactome,PHG197CTCdt
R-HSA-3134973,0.9844659094923124,0.8406480139235519,Reactome,PHG197CTCdt
R-HSA-190371,0.9860967336543843,0.8407315388017409,Reactome,PHG197CTCdt
R-HSA-9013026,0.9836486013634714,0.8412359538333558,Reactome,PHG197CTCdt
R-HSA-5683057,0.98646963333194604,0.8412775799513399,Reactome,PHG197CTCdt
R-HSA-2500257,0.9829568041428087,0.8416156649362435,Reactome,PHG197CTCdt
R-HSA-6785631,0.9817732193180466,0.8418489206741948,Reactome,PHG197CTCdt
R-HSA-9013425,0.9845290473056446,0.8419958893898758,Reactome,PHG197CTCdt
R-HSA-202040,0.9818637521784244,0.8430951516336939,Reactome,PHG197CTCdt
R-HSA-9645460,0.9806912117042973,0.8433467836973317,Reactome,PHG197CTCdt
R-HSA-9665348,0.9787865151685761,0.8468424983439798,Reactome,PHG197CTCdt
R-HSA-425397,-0.996262179,0.8480251071907374,Reactome,PHG197CTCdt
R-HSA-8963693,-0.995581575,0.8481359322661323,Reactome,PHG197CTCdt
R-HSA-193704,0.9753757000063314,0.8502486054624132,Reactome,PHG197CTCdt
R-HSA-69231,0.9763923446526876,0.8504038932366471,Reactome,PHG197CTCdt
R-HSA-69236,0.9763923446526876,0.8504038932366471,Reactome,PHG197CTCdt
R-HSA-210993,-0.994047362,0.8509257078137625,Reactome,PHG197CTCdt
R-HSA-1500931,0.9756167547963841,0.8510279642357936,Reactome,PHG197CTCdt
R-HSA-8876384,-0.992989812,0.8523449382261435,Reactome,PHG197CTCdt
R-HSA-9020591,-0.990639309,0.8524862950903843,Reactome,PHG197CTCdt
R-HSA-9639288,-0.991695785,0.8529104736701789,Reactome,PHG197CTCdt
R-HSA-70263,-0.990905068,0.8534312753407944,Reactome,PHG197CTCdt
R-HSA-3928663,-0.991953862,0.8539149004490585,Reactome,PHG197CTCdt
R-HSA-399956,-0.989295421,0.8548455106212021,Reactome,PHG197CTCdt
R-HSA-111931,-0.987785865,0.8558612591033443,Reactome,PHG197CTCdt
R-HSA-430116,0.9702271376878688,0.8566175049688194,Reactome,PHG197CTCdt
R-HSA-71064,-0.986923137,0.8566395573182403,Reactome,PHG197CTCdt
R-HSA-8852135,-0.988066079,0.8566786031102424,Reactome,PHG197CTCdt
R-HSA-1168372,0.97035371696402795,0.8577528031143983,Reactome,PHG197CTCdt
R-HSA-162592,-0.985826547,0.8582104570686753,Reactome,PHG197CTCdt
R-HSA-425393,0.9717909426756225,0.8583319777884216,Reactome,PHG197CTCdt
R-HSA-418890,0.9703650458361496,0.8591920490751863,Reactome,PHG197CTCdt
R-HSA-8866907,0.9708615588337063,0.8593968171821943,Reactome,PHG197CTCdt
R-HSA-9614399,0.9662457977210052,0.8613734802131764,Reactome,PHG197CTCdt
R-HSA-5083632,0.9666440317298075,0.86177876033024903,Reactome,PHG197CTCdt
R-HSA-3301854,0.9675965955517524,0.86212389283854196,Reactome,PHG197CTCdt
R-HSA-450302,0.96540549639329798,0.8621821977455426,Reactome,PHG197CTCdt
R-HSA-2559584,-0.983888988,0.8622073788248131,Reactome,PHG197CTCdt
R-HSA-139915,0.9669739931822606,0.8623394481562917,Reactome,PHG197CTCdt
R-HSA-190241,-0.98213877,0.8638841045275306,Reactome,PHG197CTCdt
R-HSA-3781865,-0.982621033,0.8642132974096445,Reactome,PHG197CTCdt
R-HSA-5684264,0.9629013707181372,0.8644494602491627,Reactome,PHG197CTCdt
R-HSA-168333,0.9639067977377087,0.8646643551187242,Reactome,PHG197CTCdt
R-HSA-163767,0.9620821780158665,0.8651962647210675,Reactome,PHG197CTCdt
R-HSA-9796292,0.9630968837380955,0.8653834384156524,Reactome,PHG197CTCdt
R-HSA-74259,-0.981013133,0.8655159621143675,Reactome,PHG197CTCdt
R-HSA-8956321,-0.979997568,0.8666346738564217,Reactome,PHG197CTCdt
R-HSA-421270,0.9597480130779058,0.8688407961595264,Reactome,PHG197CTCdt
R-HSA-2172127,0.9599567652518375,0.8697212879709219,Reactome,PHG197CTCdt
R-HSA-4791275,0.9588460029399628,0.8698497549545068,Reactome,PHG197CTCdt
R-HSA-174490,-0.976382754,0.87179340212659895,Reactome,PHG197CTCdt
R-HSA-174495,-0.976382754,0.87179340212659895,Reactome,PHG197CTCdt
R-HSA-69190,0.9556617783546468,0.87390636562950796,Reactome,PHG197CTCdt
R-HSA-446205,-0.976581518,0.8746606923217028,Reactome,PHG197CTCdt
R-HSA-9008059,0.9525150207642162,0.8749196760860692,Reactome,PHG197CTCdt
R-HSA-157118,0.9546006424475121,0.8752484793601496,Reactome,PHG197CTCdt
R-HSA-201681,0.9556706611297114,0.8753489011595327,Reactome,PHG197CTCdt
R-HSA-2980767,0.9538990941244405,0.8755805210821943,Reactome,PHG197CTCdt
R-HSA-9013694,0.9559486638279666,0.87608137850270995,Reactome,PHG197CTCdt
R-HSA-2559580,0.9525873636991895,0.8761827310997056,Reactome,PHG197CTCdt
R-HSA-159231,0.9526487280188197,0.8774793114196235,Reactome,PHG197CTCdt
R-HSA-204998,0.9497469864550715,0.8808968747179708,Reactome,PHG197CTCdt
R-HSA-6802952,0.94772618626292504,0.8847755295722047,Reactome,PHG197CTCdt
R-HSA-1236394,0.9455165315502853,0.8862015045344601,Reactome,PHG197CTCdt
R-HSA-1980143,0.94495748390845502,0.8862147755027645,Reactome,PHG197CTCdt
R-HSA-1280218,0.94594019003970298,0.8865674152770983,Reactome,PHG197CTCdt
R-HSA-1296052,-0.970285979,0.8874166350207009,Reactome,PHG197CTCdt
R-HSA-69620,0.9422620827061393,0.8877072086800017,Reactome,PHG197CTCdt
R-HSA-5607763,0.9460304430667476,0.8877992923350772,Reactome,PHG197CTCdt
R-HSA-1482922,0.9431622923069525,0.8882724351532798,Reactome,PHG197CTCdt
R-HSA-111471,0.94346690552914902,0.8888663558971129,Reactome,PHG197CTCdt
R-HSA-9615017,0.9423460987962716,0.8889273036088936,Reactome,PHG197CTCdt
R-HSA-1912422,0.9406789006322166,0.8889741822892288,Reactome,PHG197CTCdt
R-HSA-3772470,0.9394602833626919,0.8893264177853706,Reactome,PHG197CTCdt
R-HSA-159740,0.9410332516511145,0.8894632808448062,Reactome,PHG197CTCdt
R-HSA-9833482,0.9398107418617062,0.88985743950094098,Reactome,PHG197CTCdt
R-HSA-165054,0.93775414935785595,0.8922859010594476,Reactome,PHG197CTCdt
R-HSA-180336,0.9371560308113902,0.8924141813685493,Reactome,PHG197CTCdt
R-HSA-9816359,0.9361545563699512,0.8935564074610467,Reactome,PHG197CTCdt
R-HSA-9022537,0.9345587318058196,0.8962629631079566,Reactome,PHG197CTCdt
R-HSA-69002,-0.965884222,0.896700683,Reactome,PHG197CTCdt
R-HSA-3560782,-0.96596047,0.8982094318119794,Reactome,PHG197CTCdt
R-HSA-5654741,-0.960793949,0.9062940397570288,Reactome,PHG197CTCdt
R-HSA-69473,-0.96124049,0.9067110446986771,Reactome,PHG197CTCdt
R-HSA-180746,0.9299494172419892,0.9068008613480426,Reactome,PHG197CTCdt
R-HSA-193368,0.9262649549667478,0.9078378123638288,Reactome,PHG197CTCdt
R-HSA-201722,-0.961402266,0.9080222473549044,Reactome,PHG197CTCdt
R-HSA-9006925,0.9288119488238913,0.9084963789894955,Reactome,PHG197CTCdt
R-HSA-983170,0.9276577723993301,0.9086078673560106,Reactome,PHG197CTCdt
R-HSA-9024446,0.9281266056527667,0.9088504934985242,Reactome,PHG197CTCdt
R-HSA-390450,0.9269258302071497,0.9089763256003262,Reactome,PHG197CTCdt
R-HSA-159854,0.9262770788401923,0.9092436177896103,Reactome,PHG197CTCdt
R-HSA-597592,-0.956640341,0.9164994863048194,Reactome,PHG197CTCdt
R-HSA-5617472,0.9201176947916936,0.9209285105151418,Reactome,PHG197CTCdt
R-HSA-5619507,0.9201176947916936,0.9209285105151418,Reactome,PHG197CTCdt
R-HSA-446193,-0.953253793,0.92105126419817596,Reactome,PHG197CTCdt
R-HSA-5250913,-0.954259651,0.9216051757999063,Reactome,PHG197CTCdt
R-HSA-9683610,0.9186834273604364,0.9218412498014372,Reactome,PHG197CTCdt
R-HSA-1963640,0.91924058887006599,0.9218412718406597,Reactome,PHG197CTCdt
R-HSA-5632684,0.9181078908653172,0.9219248009796319,Reactome,PHG197CTCdt
R-HSA-166208,-0.953315043,0.9226384142875594,Reactome,PHG197CTCdt
R-HSA-3304356,0.9154482098817333,0.9229377082115761,Reactome,PHG197CTCdt
R-HSA-3656532,0.9154482098817333,0.9229377082115761,Reactome,PHG197CTCdt
R-HSA-446107,0.91311098624715203,0.9231432475098025,Reactome,PHG197CTCdt
R-HSA-1980145,0.9141327746098684,0.9234447873071188,Reactome,PHG197CTCdt
R-HSA-9020958,-0.951740825,0.9235965227830607,Reactome,PHG197CTCdt
R-HSA-2025928,0.9135002295794296,0.9236137147882515,Reactome,PHG197CTCdt
R-HSA-9013423,0.9166176713961331,0.9242811043248552,Reactome,PHG197CTCdt
R-HSA-109581,0.9143571920020022,0.9243532949537926,Reactome,PHG197CTCdt
R-HSA-8957322,0.9159441143904797,0.9245163849110275,Reactome,PHG197CTCdt
R-HSA-975577,-0.949666948,0.9277230690756262,Reactome,PHG197CTCdt
R-HSA-5661231,-0.948723505,0.9286505996959008,Reactome,PHG197CTCdt
R-HSA-400685,-0.947978263,0.9291051108845972,Reactome,PHG197CTCdt
R-HSA-9700645,0.9097902229190962,0.9300907093352124,Reactome,PHG197CTCdt
R-HSA-5660526,-0.946430226,0.9318571784825377,Reactome,PHG197CTCdt
R-HSA-68877,0.9080417008641473,0.9330779771039434,Reactome,PHG197CTCdt
R-HSA-5083635,0.9060516153310025,0.9335749006771648,Reactome,PHG197CTCdt
R-HSA-1181150,0.9072347625269672,0.9336143135564775,Reactome,PHG197CTCdt
R-HSA-70350,-0.944361337,0.9342298550020489,Reactome,PHG197CTCdt
R-HSA-8986944,0.9062548171595822,0.9345454370989217,Reactome,PHG197CTCdt
R-HSA-1852241,-0.944657843,0.9350590755116448,Reactome,PHG197CTCdt
R-HSA-8964026,-0.943313222,0.9353344181016072,Reactome,PHG197CTCdt
R-HSA-1250342,0.9044563525931612,0.9362143355618994,Reactome,PHG197CTCdt
R-HSA-5654732,-0.941649243,0.9366613813115338,Reactome,PHG197CTCdt
R-HSA-3295583,-0.941881193,0.9377847826040653,Reactome,PHG197CTCdt
R-HSA-5621480,0.9015569501782226,0.94202071443220203,Reactome,PHG197CTCdt
R-HSA-3000170,-0.93832967,0.9425155403880141,Reactome,PHG197CTCdt
R-HSA-3906995,0.9000257831755579,0.9429581100327803,Reactome,PHG197CTCdt
R-HSA-9652817,-0.938766557,0.9430611392341821,Reactome,PHG197CTCdt
R-HSA-177243,0.8969470120920431,0.9435526897793739,Reactome,PHG197CTCdt
R-HSA-168271,0.9001563468089078,0.9440774906740678,Reactome,PHG197CTCdt
R-HSA-9616222,0.8978636853245041,0.944145665,Reactome,PHG197CTCdt
R-HSA-937042,0.8972756939650314,0.9441655752344135,Reactome,PHG197CTCdt
R-HSA-2142688,0.8960014975411104,0.9444546370651687,Reactome,PHG197CTCdt
R-HSA-373753,0.8980863671513198,0.9450423344480325,Reactome,PHG197CTCdt
R-HSA-199991,-0.933185198,0.9461332429214729,Reactome,PHG197CTCdt
R-HSA-451927,0.8864971875966613,0.9462998793483938,Reactome,PHG197CTCdt
R-HSA-189445,0.8981112738245722,0.9464308715999218,Reactome,PHG197CTCdt
R-HSA-881907,0.8945876849082811,0.9465140685301543,Reactome,PHG197CTCdt
R-HSA-5637810,0.8835039934954136,0.9465687468640459,Reactome,PHG197CTCdt
R-HSA-5637812,0.8835039934954136,0.9465687468640459,Reactome,PHG197CTCdt
R-HSA-1855183,0.8866972080135351,0.94724593329478601,Reactome,PHG197CTCdt
R-HSA-69563,0.8918940666769086,0.9472767371352424,Reactome,PHG197CTCdt
R-HSA-69580,0.8918940666769086,0.9472767371352424,Reactome,PHG197CTCdt
R-HSA-1500620,0.8883059345180244,0.9475597016561187,Reactome,PHG197CTCdt
R-HSA-2995383,0.8876899988665409,0.9476049028818535,Reactome,PHG197CTCdt
R-HSA-2142691,0.8870785961996396,0.9477466341318858,Reactome,PHG197CTCdt
R-HSA-1296041,-0.933203066,0.9478075326229963,Reactome,PHG197CTCdt
R-HSA-1296059,-0.933203066,0.9478075326229963,Reactome,PHG197CTCdt
R-HSA-997272,-0.933203066,0.9478075326229963,Reactome,PHG197CTCdt
R-HSA-1295596,-0.9319198,0.9479580335755113,Reactome,PHG197CTCdt
R-HSA-9715370,0.8886583689355668,0.9481499213725992,Reactome,PHG197CTCdt
R-HSA-73817,0.8908981685842706,0.94836029340663897,Reactome,PHG197CTCdt
R-HSA-1227990,0.88212674025117999,0.9484659834770689,Reactome,PHG197CTCdt
R-HSA-8983432,0.8837065097360153,0.9488618753285101,Reactome,PHG197CTCdt
R-HSA-417957,0.89006690004015299,0.9488864038427431,Reactome,PHG197CTCdt
R-HSA-917729,-0.929044604,0.9491032292045463,Reactome,PHG197CTCdt
R-HSA-2029480,-0.930282199,0.9491065659450569,Reactome,PHG197CTCdt
R-HSA-5173214,0.88941557284806205,0.9491113849114153,Reactome,PHG197CTCdt
R-HSA-3108214,0.8840781570071443,0.9493896658643658,Reactome,PHG197CTCdt
R-HSA-5357769,-0.929578045,0.94940520019461205,Reactome,PHG197CTCdt
R-HSA-1912408,0.8887043799905425,0.9494565102374326,Reactome,PHG197CTCdt
R-HSA-3232142,0.8846004633947809,0.9495020064048699,Reactome,PHG197CTCdt
R-HSA-9645723,-0.934990058,0.9499286432071112,Reactome,PHG197CTCdt
R-HSA-381676,-0.930576789,0.9499808198572796,Reactome,PHG197CTCdt
R-HSA-9665686,0.8925103029592394,0.9500801114869162,Reactome,PHG197CTCdt
R-HSA-4085377,0.8919040534192695,0.9501131944846843,Reactome,PHG197CTCdt
R-HSA-170822,0.8764307050516091,0.95052470006038203,Reactome,PHG197CTCdt
R-HSA-5619107,0.8764307050516091,0.95052470006038203,Reactome,PHG197CTCdt
R-HSA-8849471,0.8686710270766689,0.9505505166247129,Reactome,PHG197CTCdt
R-HSA-389661,-0.934000684,0.9509054835144479,Reactome,PHG197CTCdt
R-HSA-8964038,0.8678065471534595,0.9513717336657236,Reactome,PHG197CTCdt
R-HSA-180786,0.8688441745221387,0.9514970396178034,Reactome,PHG197CTCdt
R-HSA-8936459,0.8664846743240604,0.9517504024177942,Reactome,PHG197CTCdt
R-HSA-163765,0.8789098161929332,0.9517697256838774,Reactome,PHG197CTCdt
R-HSA-2980766,0.8669838839661856,0.9519274222206907,Reactome,PHG197CTCdt
R-HSA-9664565,0.8691758813783478,0.9520999157636538,Reactome,PHG197CTCdt
R-HSA-2555396,0.8697507951719997,0.9521955178790419,Reactome,PHG197CTCdt
R-HSA-2393930,0.8768124031013345,0.9524075814158856,Reactome,PHG197CTCdt
R-HSA-2022857,0.87976083953845396,0.9524951393163805,Reactome,PHG197CTCdt
R-HSA-9035034,0.8791302324739289,0.9526088479422968,Reactome,PHG197CTCdt
R-HSA-9673768,0.8772688181065513,0.9527166571648693,Reactome,PHG197CTCdt
R-HSA-5619102,0.8698600311842897,0.9533348694177413,Reactome,PHG197CTCdt
R-HSA-74752,-0.926184348,0.9535800642288671,Reactome,PHG197CTCdt
R-HSA-6807070,0.8774850067521802,0.9536784527790848,Reactome,PHG197CTCdt
R-HSA-2871809,0.87071326708616203,0.9540869778813523,Reactome,PHG197CTCdt
R-HSA-2173789,0.8700628880018147,0.9542399408215432,Reactome,PHG197CTCdt
R-HSA-5676934,-0.92623997,0.9551542615062871,Reactome,PHG197CTCdt
R-HSA-6804758,0.8707204793782751,0.9554481274288591,Reactome,PHG197CTCdt
R-HSA-450321,0.8631485357209351,0.9562349918475063,Reactome,PHG197CTCdt
R-HSA-5362798,-0.924575637,0.9564707282148667,Reactome,PHG197CTCdt
R-HSA-194315,0.86363859369527296,0.9565365358074397,Reactome,PHG197CTCdt
R-HSA-432047,0.8731879062634789,0.9566809368705596,Reactome,PHG197CTCdt
R-HSA-193807,0.8707571235133006,0.9567507234117102,Reactome,PHG197CTCdt
R-HSA-9664407,-0.916263144,0.9570288424054291,Reactome,PHG197CTCdt
R-HSA-9664417,-0.916263144,0.9570288424054291,Reactome,PHG197CTCdt
R-HSA-9664422,-0.916263144,0.9570288424054291,Reactome,PHG197CTCdt
R-HSA-6802957,0.8711427499372056,0.9571226869479019,Reactome,PHG197CTCdt
R-HSA-9748787,0.8722636097611535,0.9573720554273489,Reactome,PHG197CTCdt
R-HSA-6804756,0.8716463228304719,0.9573803613588766,Reactome,PHG197CTCdt
R-HSA-1227986,-0.905166666,0.9580982883143675,Reactome,PHG197CTCdt
R-HSA-3134975,-0.907564943,0.9582756270450267,Reactome,PHG197CTCdt
R-HSA-1226099,0.8552247196632312,0.9587809331922018,Reactome,PHG197CTCdt
R-HSA-5693538,-0.9060715,0.9588873789052712,Reactome,PHG197CTCdt
R-HSA-140534,0.8569169187550005,0.9589157431893107,Reactome,PHG197CTCdt
R-HSA-9694516,-0.914900571,0.9589303292103735,Reactome,PHG197CTCdt
R-HSA-9020956,-0.918660477,0.9589543156875161,Reactome,PHG197CTCdt
R-HSA-9012546,-0.914197708,0.9589992487534241,Reactome,PHG197CTCdt
R-HSA-1483257,-0.907879051,0.9591206698105328,Reactome,PHG197CTCdt
R-HSA-5362517,-0.905336437,0.9592380243247685,Reactome,PHG197CTCdt
R-HSA-70635,-0.919825579,0.9592421964857686,Reactome,PHG197CTCdt
R-HSA-9762292,0.8591903265908284,0.9593467659074744,Reactome,PHG197CTCdt
R-HSA-6806834,0.8543706040024859,0.9593694889783096,Reactome,PHG197CTCdt
R-HSA-9658195,0.85554177120925001,0.9594291440211513,Reactome,PHG197CTCdt
R-HSA-9824443,0.85554177120925001,0.9594291440211513,Reactome,PHG197CTCdt
R-HSA-5655302,0.8572462254860463,0.9595903393185832,Reactome,PHG197CTCdt
R-HSA-9687139,0.8530344617988216,0.9597502884520618,Reactome,PHG197CTCdt
R-HSA-8935964,0.8577193239422205,0.9597941138567299,Reactome,PHG197CTCdt
R-HSA-420597,-0.906278123,0.95999905466479596,Reactome,PHG197CTCdt
R-HSA-5654687,-0.917676143,0.9600181302591129,Reactome,PHG197CTCdt
R-HSA-111469,0.858247667,0.9600206090739016,Reactome,PHG197CTCdt
R-HSA-6814848,0.8600046426457184,0.9602577362015993,Reactome,PHG197CTCdt
R-HSA-2424491,-0.921904714,0.9602752699566766,Reactome,PHG197CTCdt
R-HSA-170984,0.8593618541077301,0.9603422635945641,Reactome,PHG197CTCdt
R-HSA-73886,-0.908036923,0.9603602308608126,Reactome,PHG197CTCdt
R-HSA-2029482,-0.921242563,0.9603688858749351,Reactome,PHG197CTCdt
R-HSA-174178,-0.918708179,0.9605273773603054,Reactome,PHG197CTCdt
R-HSA-912446,-0.919983737,0.9605551128894315,Reactome,PHG197CTCdt
R-HSA-9708530,-0.908483245,0.9608495815330591,Reactome,PHG197CTCdt
R-HSA-2871837,0.8530705704334932,0.9610103383445989,Reactome,PHG197CTCdt
R-HSA-174154,-0.91277033,0.9611535450072414,Reactome,PHG197CTCdt
R-HSA-198753,0.8601633414647724,0.9612420322232629,Reactome,PHG197CTCdt
R-HSA-8939236,-0.916524899,0.9614017550009816,Reactome,PHG197CTCdt
R-HSA-170670,-0.908833957,0.9614946268118294,Reactome,PHG197CTCdt
R-HSA-1483206,-0.920261018,0.9615018212610332,Reactome,PHG197CTCdt
R-HSA-5663220,0.8516558088770196,0.96151026074669899,Reactome,PHG197CTCdt
R-HSA-83936,-0.921906504,0.9620018215918056,Reactome,PHG197CTCdt
R-HSA-6807004,-0.910464193,0.9622226509021367,Reactome,PHG197CTCdt
R-HSA-8852405,-0.909794752,0.9622639195842684,Reactome,PHG197CTCdt
R-HSA-444473,-0.900245273,0.96286094106853304,Reactome,PHG197CTCdt
R-HSA-9678108,-0.908880488,0.9630692686103681,Reactome,PHG197CTCdt
R-HSA-5610787,-0.902595418,0.9632714976454274,Reactome,PHG197CTCdt
R-HSA-5654704,-0.899409404,0.9633285679811201,Reactome,PHG197CTCdt
R-HSA-113507,0.84834580567636098,0.9633868449876529,Reactome,PHG197CTCdt
R-HSA-9716542,0.85017213958815396,0.9633962037120712,Reactome,PHG197CTCdt
R-HSA-5654726,-0.900503402,0.9638066179482674,Reactome,PHG197CTCdt
R-HSA-390666,-0.910468381,0.9638977285699373,Reactome,PHG197CTCdt
R-HSA-9840310,-0.911082038,0.9639305991536951,Reactome,PHG197CTCdt
R-HSA-174417,0.8491571431413958,0.9642669409222244,Reactome,PHG197CTCdt
R-HSA-69656,0.8485087486518397,0.9643618400198546,Reactome,PHG197CTCdt
R-HSA-195721,-0.900654032,0.9650108401765108,Reactome,PHG197CTCdt
R-HSA-8854518,-0.900774705,0.9663566210850094,Reactome,PHG197CTCdt
R-HSA-2426168,0.8460773181146267,0.9667752754557506,Reactome,PHG197CTCdt
R-HSA-205043,0.8453470851040122,0.96698138863727001,Reactome,PHG197CTCdt
R-HSA-68882,0.8440053909574862,0.9685008840131534,Reactome,PHG197CTCdt
R-HSA-418346,-0.895323268,0.9690477926511274,Reactome,PHG197CTCdt
R-HSA-5654688,-0.893892091,0.9695105842311408,Reactome,PHG197CTCdt
R-HSA-9623433,-0.895731876,0.9695773080848054,Reactome,PHG197CTCdt
R-HSA-8874211,-0.894339262,0.9700013345531215,Reactome,PHG197CTCdt
R-HSA-1369062,-0.890828882,0.9706430624533621,Reactome,PHG197CTCdt
R-HSA-8873719,-0.891427108,0.97076074625157405,Reactome,PHG197CTCdt
R-HSA-9013507,-0.895819764,0.9709798098586458,Reactome,PHG197CTCdt
R-HSA-912526,-0.889386712,0.9710450321099385,Reactome,PHG197CTCdt
R-HSA-5689603,-0.891964645,0.9711145006148472,Reactome,PHG197CTCdt
R-HSA-3928662,-0.892373147,0.9717174884715463,Reactome,PHG197CTCdt
R-HSA-9754119,-0.889643977,0.97199902968688101,Reactome,PHG197CTCdt
R-HSA-196025,-0.888220296,0.9724483288102472,Reactome,PHG197CTCdt
R-HSA-9648025,0.8412770525308149,0.9729914787493965,Reactome,PHG197CTCdt
R-HSA-5607761,0.8397531885899657,0.9734624978113393,Reactome,PHG197CTCdt
R-HSA-180585,-0.887116518,0.9736220938820394,Reactome,PHG197CTCdt
R-HSA-9014325,0.8388779785171121,0.9740062534212921,Reactome,PHG197CTCdt
R-HSA-8956320,0.8399294681892716,0.9744365489355274,Reactome,PHG197CTCdt
R-HSA-9833576,-0.88607672,0.9745759074180893,Reactome,PHG197CTCdt
R-HSA-983169,-0.885047549,0.9756108286969982,Reactome,PHG197CTCdt
R-HSA-3296482,-0.88433239,0.9759390761364464,Reactome,PHG197CTCdt
R-HSA-9013419,0.8366432117060627,0.9759876057558439,Reactome,PHG197CTCdt
R-HSA-425986,0.8372619651249715,0.9761072424900983,Reactome,PHG197CTCdt
R-HSA-5694530,-0.882844369,0.9780567641794209,Reactome,PHG197CTCdt
R-HSA-193634,-0.881183544,0.9788710814288134,Reactome,PHG197CTCdt
R-HSA-193697,-0.881183544,0.9788710814288134,Reactome,PHG197CTCdt
R-HSA-5655291,0.8333548696028922,0.9812587377511917,Reactome,PHG197CTCdt
R-HSA-189451,-0.879047826,0.9824376976489864,Reactome,PHG197CTCdt
R-HSA-9683686,-0.877894568,0.9835330223544052,Reactome,PHG197CTCdt
R-HSA-8856825,0.83056564714030801,0.9856196788149937,Reactome,PHG197CTCdt
R-HSA-428890,-0.876341711,0.9856726448037495,Reactome,PHG197CTCdt
R-HSA-5674135,0.8286513266124911,0.9881167507696944,Reactome,PHG197CTCdt
R-HSA-9755088,-0.873493861,0.9892285834809369,Reactome,PHG197CTCdt
R-HSA-5693567,-0.873809366,0.99006893411146502,Reactome,PHG197CTCdt
R-HSA-373752,-0.871587149,0.9921956511417841,Reactome,PHG197CTCdt
R-HSA-1566948,-0.870731736,0.9926621242222299,Reactome,PHG197CTCdt
R-HSA-1187000,-0.869661938,0.9934757503308392,Reactome,PHG197CTCdt
R-HSA-392154,0.8242933964306687,0.9954928353706796,Reactome,PHG197CTCdt
R-HSA-5628897,-0.867883169,0.9961872753468682,Reactome,PHG197CTCdt
R-HSA-69202,0.8232463526356588,0.9962226360394034,Reactome,PHG197CTCdt
R-HSA-2142700,-0.866478087,0.9978045990614005,Reactome,PHG197CTCdt
R-HSA-4655427,-0.384987479,0.9995780760716532,Reactome,PHG197CTCdt
R-HSA-6783310,0.35608315084382863,0.9998322601270482,Reactome,PHG197CTCdt
R-HSA-3000484,-0.845567913,0.9999999999999998,Reactome,PHG197CTCdt
R-HSA-211976,-0.857961672,0.9999999999999998,Reactome,PHG197CTCdt
R-HSA-1483248,-0.863901188,0.9999999999999998,Reactome,PHG197CTCdt
R-HSA-5654219,-0.841202196,0.9999999999999998,Reactome,PHG197CTCdt
R-HSA-8935690,-0.854056136,0.9999999999999998,Reactome,PHG197CTCdt
R-HSA-71336,-0.862047024,0.9999999999999998,Reactome,PHG197CTCdt
R-HSA-804914,-0.847266932,0.9999999999999998,Reactome,PHG197CTCdt
R-HSA-3595172,-0.857878683,0.9999999999999998,Reactome,PHG197CTCdt
R-HSA-190239,-0.834501426,0.9999999999999998,Reactome,PHG197CTCdt
R-HSA-190372,-0.834501426,0.9999999999999998,Reactome,PHG197CTCdt
R-HSA-9034864,-0.830583165,0.9999999999999998,Reactome,PHG197CTCdt
